Gene,chr,start,end
Gene_798,chr01,3645474,3646804
Gene_799,chr01,3647130,3648906
Gene_800,chr01,3651226,3651720
Gene_801,chr01,3652689,3653721
Gene_802,chr01,3655702,3656328
Gene_803,chr01,3676527,3677128
Gene_804,chr01,3677174,3679525
Gene_805,chr01,3680222,3681594
Gene_806,chr01,3681712,3682192
Gene_807,chr01,3682978,3685255
Gene_808,chr01,3686233,3687918
Gene_809,chr01,3688478,3690211
Gene_810,chr01,3690412,3693805
Gene_811,chr01,3694100,3696058
Gene_812,chr01,3712035,3714214
Gene_813,chr01,3714592,3716290
Gene_814,chr01,3716733,3718421
Gene_815,chr01,3718664,3720363
Gene_816,chr01,3722126,3724100
Gene_817,chr01,3726156,3726978
Gene_818,chr01,3727546,3729040
Gene_819,chr01,3749778,3750217
Gene_820,chr01,3750501,3753200
Gene_821,chr01,3753345,3754158
Gene_822,chr01,3754419,3755284
Gene_823,chr01,3756010,3756128
Gene_824,chr01,3757042,3757624
Gene_825,chr01,3758027,3760093
Gene_826,chr01,3762568,3763794
Gene_827,chr01,3764079,3764699
Gene_828,chr01,3765123,3766458
Gene_829,chr01,3767181,3768809
Gene_830,chr01,3771392,3772431
Gene_831,chr01,3773273,3774218
Gene_832,chr01,3775476,3776568
Gene_833,chr01,3776922,3779196
Gene_834,chr01,3779836,3780361
Gene_835,chr01,3781135,3783511
Gene_836,chr01,3784509,3785449
Gene_837,chr01,3785851,3787050
Gene_838,chr01,3787889,3788390
Gene_839,chr01,3788816,3789471
Gene_840,chr01,3791557,3792900
Gene_841,chr01,3794995,3796471
Gene_842,chr01,3798221,3798797
Gene_843,chr01,3806479,3807724
Gene_844,chr01,3811835,3815842
Gene_845,chr01,3816553,3817840
Gene_846,chr01,3818597,3820332
Gene_847,chr01,3820822,3821807
Gene_848,chr01,3822209,3822613
Gene_849,chr01,3823481,3825173
Gene_850,chr01,3827750,3831282
Gene_851,chr01,3831874,3832399
Gene_852,chr01,3832978,3834757
Gene_853,chr01,3835458,3836712
Gene_854,chr01,3837224,3837870
Gene_855,chr01,3839292,3839581
Gene_856,chr01,3841031,3844665
Gene_857,chr01,3849494,3851254
Gene_858,chr01,3851601,3856648
Gene_859,chr01,3859792,3861550
Gene_860,chr01,3862085,3863029
Gene_861,chr01,3863936,3865366
Gene_862,chr01,3865907,3867248
Gene_863,chr01,3868158,3870786
Gene_864,chr01,3871983,3873766
Gene_865,chr01,3874354,3875809
Gene_866,chr01,3877037,3880496
Gene_867,chr01,3882495,3884063
Gene_868,chr01,3885423,3886195
Gene_869,chr01,3889515,3890532
Gene_870,chr01,3891110,3892384
Gene_871,chr01,3893111,3893409
Gene_872,chr01,3893582,3894599
Gene_873,chr01,3894810,3896040
Gene_874,chr01,3898600,3900168
Gene_875,chr01,3900603,3900675
Gene_876,chr01,3901513,3903061
Gene_877,chr01,3903284,3906132
Gene_878,chr01,3906662,3908442
Gene_879,chr01,3908848,3909981
Gene_880,chr01,3910417,3911376
Gene_881,chr01,3912263,3914295
Gene_882,chr01,3915779,3918214
Gene_883,chr01,3918849,3920169
Gene_884,chr01,3920279,3921052
Gene_885,chr01,3922067,3923401
Gene_886,chr01,3924184,3926789
Gene_887,chr01,3929916,3934268
Gene_888,chr01,3935649,3937274
Gene_889,chr01,3937906,3940901
Gene_890,chr01,3941431,3942779
Gene_891,chr01,3943171,3943790
Gene_892,chr01,3944628,3949572
Gene_893,chr01,3950087,3951284
Gene_894,chr01,3951617,3954402
Gene_895,chr01,3957005,3957744
Gene_896,chr01,3959773,3961362
Gene_897,chr01,3961781,3963256
Gene_898,chr01,3964239,3964924
Gene_899,chr01,3965688,3967475
Gene_900,chr01,3968033,3968410
Gene_901,chr01,3969206,3970588
Gene_902,chr01,3971436,3972873
Gene_903,chr01,3974513,3977511
Gene_904,chr01,3978033,3978468
Gene_905,chr01,3979130,3980596
Gene_906,chr01,3981160,3984126
Gene_907,chr01,3986288,3987380
Gene_908,chr01,3988713,3991645
Gene_909,chr01,3995441,3999409
Gene_910,chr01,4000181,4001799
Gene_911,chr01,4002254,4003882
Gene_912,chr01,4005596,4014101
Gene_913,chr01,4015180,4016098
Gene_914,chr01,4016788,4017607
Gene_915,chr01,4019496,4020282
Gene_916,chr01,4021054,4024143
Gene_917,chr01,4024264,4025360
Gene_918,chr01,4026227,4027539
Gene_919,chr01,4027983,4029966
Gene_920,chr01,4031250,4031944
Gene_921,chr01,4033226,4034645
Gene_922,chr01,4035456,4037439
Gene_923,chr01,4038246,4039310
Gene_924,chr01,4041443,4043274
Gene_925,chr01,4044589,4045739
Gene_926,chr01,4046898,4048365
Gene_927,chr01,4049755,4050266
Gene_928,chr01,4052937,4055237
Gene_929,chr01,4056120,4060675
Gene_930,chr01,4061851,4064462
Gene_931,chr01,4065169,4067105
Gene_932,chr01,4071129,4073208
Gene_933,chr01,4078367,4080780
Gene_934,chr01,4085533,4085872
Gene_935,chr01,4092271,4094578
Gene_936,chr01,4095436,4099187
Gene_937,chr01,4099385,4101816
Gene_938,chr01,4102670,4103535
Gene_939,chr01,4104092,4104666
Gene_940,chr01,4107233,4108981
Gene_941,chr01,4110808,4111795
Gene_942,chr01,4115314,4115755
Gene_943,chr01,4118219,4120012
Gene_944,chr01,4124235,4126838
Gene_945,chr01,4133624,4136008
Gene_946,chr01,4136608,4137787
Gene_947,chr01,4139789,4141039
Gene_948,chr01,4141713,4141968
Gene_949,chr01,4142937,4144226
Gene_950,chr01,4208209,4209541
Gene_951,chr01,4211371,4213401
Gene_952,chr01,4214060,4215578
Gene_953,chr01,4215851,4218762
Gene_954,chr01,4219197,4225331
Gene_955,chr01,4225659,4226938
Gene_956,chr01,4227555,4228502
Gene_957,chr01,4228850,4229348
Gene_958,chr01,4230005,4233178
Gene_959,chr01,4234386,4234635
Gene_960,chr01,4256119,4259265
Gene_961,chr01,4259518,4260968
Gene_962,chr01,4261611,4262673
Gene_963,chr01,4262852,4264893
Gene_964,chr01,4265587,4269416
Gene_965,chr01,4269992,4270391
Gene_966,chr01,4270803,4273507
Gene_967,chr01,4273853,4274534
Gene_968,chr01,4274732,4276050
Gene_969,chr01,4277469,4277765
Gene_970,chr01,4279041,4280925
Gene_971,chr01,4282892,4285132
Gene_972,chr01,4286870,4287880
Gene_973,chr01,4288061,4289057
Gene_974,chr01,4289697,4290634
Gene_975,chr01,4290960,4291697
Gene_976,chr01,4292350,4295355
Gene_977,chr01,4296334,4297900
Gene_978,chr01,4322554,4325576
Gene_979,chr01,4326583,4330088
Gene_980,chr01,4331146,4331885
Gene_981,chr01,4332124,4334956
Gene_982,chr01,4335722,4337491
Gene_983,chr01,4339811,4341349
Gene_984,chr01,4360208,4361900
Gene_985,chr01,4406905,4408523
Gene_986,chr01,4409283,4412491
Gene_987,chr01,4413391,4414777
Gene_988,chr01,4415632,4416128
Gene_989,chr01,4416264,4417021
Gene_990,chr01,4417974,4418651
Gene_991,chr01,4418885,4419356
Gene_992,chr01,4420415,4421143
Gene_993,chr01,4426321,4427884
Gene_994,chr01,4428741,4429701
Gene_995,chr01,4430785,4432282
Gene_996,chr01,4432685,4434017
Gene_997,chr01,4443183,4444511
Gene_998,chr01,4446908,4447754
Gene_999,chr01,4448425,4449331
Gene_1000,chr01,4450258,4451020
Gene_1001,chr01,4452121,4453225
Gene_1002,chr01,4468158,4469428
Gene_1003,chr01,4470082,4472236
Gene_1004,chr01,4473240,4476126
Gene_1005,chr01,4477211,4477628
Gene_1006,chr01,4479728,4481937
Gene_1007,chr01,4482582,4483233
Gene_1008,chr01,4484311,4486800
Gene_1009,chr01,4488102,4489248
Gene_1010,chr01,4492673,4493123
Gene_1011,chr01,4494090,4495239
Gene_1012,chr01,4496260,4498602
Gene_1013,chr01,4499868,4501744
Gene_1014,chr01,4502855,4505140
Gene_1015,chr01,4506766,4510358
Gene_1016,chr01,4510531,4512328
Gene_1017,chr01,4512846,4514701
Gene_1018,chr01,4518357,4519314
Gene_1019,chr01,4520352,4521774
Gene_1020,chr01,4522243,4524640
Gene_1021,chr01,4525697,4527574
Gene_1022,chr01,4528402,4529392
Gene_1023,chr01,4529752,4530592
Gene_1024,chr01,4530870,4531752
Gene_1025,chr01,4532240,4533374
Gene_1026,chr01,4535770,4536616
Gene_1027,chr01,4537502,4538849
Gene_1028,chr01,4539014,4541039
Gene_1029,chr01,4541587,4546173
Gene_1030,chr01,4547041,4548970
Gene_1031,chr01,4549090,4549600
Gene_1032,chr01,4550719,4553798
Gene_1033,chr01,4554306,4554849
Gene_1034,chr01,4555145,4557294
Gene_1035,chr01,4557950,4559600
Gene_1036,chr01,4560247,4561744
Gene_1037,chr01,4562244,4565130
Gene_1038,chr01,4565221,4567655
Gene_1039,chr01,4576783,4578910
Gene_1040,chr01,4580576,4582189
Gene_1041,chr01,4584912,4586333
Gene_1042,chr01,4586945,4589608
Gene_1043,chr01,4591328,4591596
Gene_1044,chr01,4592500,4593292
Gene_1045,chr01,4594611,4595984
Gene_1046,chr01,4596566,4598647
Gene_1047,chr01,4599554,4600475
Gene_1048,chr01,4600918,4601747
Gene_1049,chr01,4602422,4605663
Gene_1050,chr01,4606542,4607478
Gene_1051,chr01,4609011,4609239
Gene_1052,chr01,4612021,4613293
Gene_1053,chr01,4613522,4617216
Gene_1054,chr01,4622999,4623374
Gene_1055,chr01,4623681,4624913
Gene_1056,chr01,4629976,4631575
Gene_1057,chr01,4632878,4636109
Gene_1058,chr01,4637200,4640611
Gene_1059,chr01,4642477,4643620
Gene_1060,chr01,4651234,4652457
Gene_1061,chr01,4653365,4655034
Gene_1062,chr01,4655398,4656712
Gene_1063,chr01,4657250,4658557
Gene_1064,chr01,4661162,4668001
Gene_1065,chr01,4668832,4673588
Gene_1066,chr01,4674463,4676328
Gene_1067,chr01,4678375,4678959
Gene_1068,chr01,4679820,4683191
Gene_1069,chr01,4683591,4685933
Gene_1070,chr01,4687076,4690023
Gene_1071,chr01,4691907,4696836
Gene_1072,chr01,4698205,4699527
Gene_1073,chr01,4700443,4703327
Gene_1074,chr01,4705026,4706859
Gene_1075,chr01,4707667,4708441
Gene_1076,chr01,4709802,4716284
Gene_1077,chr01,4716916,4720424
Gene_1078,chr01,4721831,4723004
Gene_1079,chr01,4723511,4724843
Gene_1080,chr01,4726017,4726413
Gene_1081,chr01,4727034,4728191
Gene_1082,chr01,4730185,4732139
Gene_1083,chr01,4733710,4735640
Gene_1084,chr01,4736985,4739736
Gene_1085,chr01,4742475,4744807
Gene_1086,chr01,4745475,4746492
Gene_1087,chr01,4747348,4748487
Gene_1088,chr01,4749426,4753567
Gene_1089,chr01,4754153,4755038
Gene_1090,chr01,4756125,4758551
Gene_1091,chr01,4759113,4760396
Gene_1092,chr01,4762639,4764340
Gene_1093,chr01,4772612,4777187
Gene_1094,chr01,4778295,4783116
Gene_1095,chr01,4784674,4785958
Gene_1096,chr01,4786473,4788984
Gene_1097,chr01,4789911,4790967
Gene_1098,chr01,4793610,4794770
Gene_1099,chr01,4795230,4796655
Gene_1100,chr01,4796997,4798578
Gene_1101,chr01,4798834,4800589
Gene_1102,chr01,4801233,4802390
Gene_1103,chr01,4802831,4805008
Gene_1104,chr01,4805600,4808068
Gene_1105,chr01,4808362,4809316
Gene_1106,chr01,4810202,4811083
Gene_1107,chr01,4812698,4815411
Gene_1108,chr01,4816797,4819946
Gene_1109,chr01,4822758,4824364
Gene_1110,chr01,4832253,4840125
Gene_1111,chr01,4842188,4844069
Gene_1112,chr01,4848935,4850293
Gene_1113,chr01,4851301,4852329
Gene_1114,chr01,4852637,4852883
Gene_1115,chr01,4853081,4854512
Gene_1116,chr01,4854965,4856273
Gene_1117,chr01,4856988,4858486
Gene_1118,chr01,4859346,4860496
Gene_1119,chr01,4863860,4864341
Gene_1120,chr01,4866797,4867379
Gene_1121,chr01,4868140,4868744
Gene_1122,chr01,4869186,4870291
Gene_1123,chr01,4870746,4873031
Gene_1124,chr01,4873850,4874255
Gene_1125,chr01,4874583,4878262
Gene_1126,chr01,4879319,4881021
Gene_1127,chr01,4881172,4881727
Gene_1128,chr01,4883031,4883743
Gene_1129,chr01,4884053,4884896
Gene_1130,chr01,4885279,4885795
Gene_1131,chr01,4886123,4886588
Gene_1132,chr01,4886852,4887366
Gene_1133,chr01,4887857,4891722
Gene_1134,chr01,4892498,4893589
Gene_1135,chr01,4894042,4894627
Gene_1136,chr01,4895739,4897771
Gene_1137,chr01,4897948,4899350
Gene_1138,chr01,4899476,4902903
Gene_1139,chr01,4904694,4910769
Gene_1140,chr01,4912057,4914358
Gene_1141,chr01,4914567,4916169
Gene_1142,chr01,4916955,4917613
Gene_1143,chr01,4919774,4920586
Gene_1144,chr01,4921094,4922306
Gene_1145,chr01,4923399,4925516
Gene_1146,chr01,5021382,5021548
Gene_1147,chr01,5021711,5024030
Gene_1148,chr01,5024722,5025796
Gene_1149,chr01,5026742,5027279
Gene_1150,chr01,5028148,5030772
Gene_1151,chr01,5032584,5034594
Gene_1152,chr01,5041826,5044308
Gene_1153,chr01,5045987,5046394
Gene_1154,chr01,5046812,5047343
Gene_1155,chr01,5047847,5051227
Gene_1156,chr01,5052975,5055127
Gene_1157,chr01,5057135,5058258
Gene_1158,chr01,5058897,5060657
Gene_1159,chr01,5061921,5062186
Gene_1160,chr01,5062453,5065350
Gene_1161,chr01,5065770,5066337
Gene_1162,chr01,5067033,5069040
Gene_1163,chr01,5070146,5070890
Gene_1164,chr01,5071600,5072215
Gene_1165,chr01,5073457,5075775
Gene_1166,chr01,5076044,5077325
Gene_1167,chr01,5077624,5078458
Gene_1168,chr01,5079065,5081360
Gene_1169,chr01,5092736,5099344
Gene_1170,chr01,5100555,5105593
Gene_1171,chr01,5106242,5109073
Gene_1172,chr01,5109665,5111154
Gene_1173,chr01,5111704,5113627
Gene_1174,chr01,5114128,5114939
Gene_1175,chr01,5115519,5117548
Gene_1176,chr01,5118380,5119832
Gene_1177,chr01,5120730,5121818
Gene_1178,chr01,5124553,5126597
Gene_1179,chr01,5128115,5128685
Gene_1180,chr01,5130131,5132908
Gene_1181,chr01,5134102,5138856
Gene_1182,chr01,5140441,5140825
Gene_1183,chr01,5141662,5143231
Gene_1184,chr01,5143990,5146162
Gene_1185,chr01,5147766,5151084
Gene_1186,chr01,5154712,5155478
Gene_1187,chr01,5156649,5157167
Gene_1188,chr01,5157728,5159016
Gene_1189,chr01,5159877,5162422
Gene_1190,chr01,5164708,5166163
Gene_1191,chr01,5166730,5167391
Gene_1192,chr01,5168677,5170077
Gene_1193,chr01,5170543,5174444
Gene_1194,chr01,5175655,5177306
Gene_1195,chr01,5177514,5178414
Gene_1196,chr01,5179624,5180365
Gene_1197,chr01,5182485,5183100
Gene_1198,chr01,5183706,5184198
Gene_1199,chr01,5184254,5185771
Gene_1200,chr01,5186074,5187393
Gene_1201,chr01,5197593,5199759
Gene_1202,chr01,5201152,5203816
Gene_1203,chr01,5204005,5205090
Gene_1204,chr01,5205246,5207801
Gene_1205,chr01,5207924,5209264
Gene_1206,chr01,5210216,5211716
Gene_1207,chr01,5213492,5214431
Gene_1208,chr01,5214833,5216097
Gene_1209,chr01,5217325,5219403
Gene_1210,chr01,5220196,5221368
Gene_1211,chr01,5223252,5225402
Gene_1212,chr01,5227041,5227113
Gene_1213,chr01,5227426,5229239
Gene_1214,chr01,5229995,5233354
Gene_1215,chr01,5233891,5235190
Gene_1216,chr01,5237721,5241591
Gene_1217,chr01,5241822,5244905
Gene_1218,chr01,5246784,5247897
Gene_1219,chr01,5248160,5252809
Gene_1220,chr01,5253714,5254192
Gene_1221,chr01,5254501,5257344
Gene_1222,chr01,5262315,5263242
Gene_1223,chr01,5263859,5264773
Gene_1224,chr01,5265077,5265408
Gene_1225,chr01,5335674,5335912
Gene_1226,chr01,5342295,5343761
Gene_1227,chr01,5345997,5348001
Gene_1228,chr01,5348653,5350328
Gene_1229,chr01,5353672,5355746
Gene_1230,chr01,5356839,5357857
Gene_1231,chr01,5358935,5361190
Gene_1232,chr01,5363293,5364574
Gene_1233,chr01,5365290,5367007
Gene_1234,chr01,5367825,5369058
Gene_1235,chr01,5369785,5371131
Gene_1236,chr01,5372695,5373226
Gene_1237,chr01,5373283,5375691
Gene_1238,chr01,5376034,5379663
Gene_1239,chr01,5380246,5381250
Gene_1240,chr01,5381801,5383639
Gene_1241,chr01,5384244,5385994
Gene_1242,chr01,5386276,5388148
Gene_1243,chr01,5389443,5390536
Gene_1244,chr01,5391273,5392128
Gene_1245,chr01,5393534,5395190
Gene_1246,chr01,5395692,5397724
Gene_1247,chr01,5399032,5401683
Gene_1248,chr01,5402233,5403246
Gene_1249,chr01,5405310,5407209
Gene_1250,chr01,5407786,5409417
Gene_1251,chr01,5410781,5412615
Gene_1252,chr01,5413690,5414551
Gene_1253,chr01,5415631,5419502
Gene_1254,chr01,5420036,5420783
Gene_1255,chr01,5421809,5422406
Gene_1256,chr01,5423489,5425774
Gene_1257,chr01,5426130,5429158
Gene_1258,chr01,5429686,5430033
Gene_1259,chr01,5431535,5434133
Gene_1260,chr01,5434374,5435703
Gene_1261,chr01,5436474,5437996
Gene_1262,chr01,5439150,5441568
Gene_1263,chr01,5442045,5444734
Gene_1264,chr01,5446196,5446970
Gene_1265,chr01,5447426,5448254
Gene_1266,chr01,5450426,5453217
Gene_1267,chr01,5459018,5459277
Gene_1268,chr01,5460637,5460752
Gene_1269,chr01,5462868,5464210
Gene_1270,chr01,5466171,5467113
Gene_1271,chr01,5469817,5471149
Gene_1272,chr01,5471737,5473318
Gene_1273,chr01,5474190,5474289
Gene_1274,chr01,5475339,5477118
Gene_1275,chr01,5478316,5479453
Gene_1276,chr01,5480203,5481061
Gene_1277,chr01,5481573,5483728
Gene_1278,chr01,5485487,5485838
Gene_1279,chr01,5487351,5490623
Gene_1280,chr01,5491167,5493087
Gene_1281,chr01,5493532,5494573
Gene_1282,chr01,5494884,5496357
Gene_1283,chr01,5497438,5498671
Gene_1284,chr01,5499837,5502445
Gene_1285,chr01,5503345,5505851
Gene_1286,chr01,5508180,5508279
Gene_1287,chr01,5509764,5510311
Gene_1288,chr01,5512426,5515709
Gene_1289,chr01,5520027,5521699
Gene_1290,chr01,5522739,5524787
Gene_1291,chr01,5525278,5525877
Gene_1292,chr01,5526565,5527701
Gene_1293,chr01,5529435,5542653
Gene_1294,chr01,5550998,5552257
Gene_1295,chr01,5552641,5553627
Gene_1296,chr01,5554520,5555578
Gene_1297,chr01,5556117,5556783
Gene_1298,chr01,5557078,5558683
Gene_1299,chr01,5559263,5562134
Gene_1300,chr01,5562912,5564598
Gene_1301,chr01,5564918,5565902
Gene_1302,chr01,5566214,5566979
Gene_1303,chr01,5568233,5569723
Gene_1304,chr01,5570381,5571665
Gene_1305,chr01,5572348,5574840
Gene_1306,chr01,5576098,5578130
Gene_1307,chr01,5580938,5582764
Gene_1308,chr01,5586307,5587406
Gene_1309,chr01,5588886,5590397
Gene_1310,chr01,5593029,5596929
Gene_1311,chr01,5597446,5598356
Gene_1312,chr01,5599029,5599924
Gene_1313,chr01,5600970,5608414
Gene_1314,chr01,5609640,5611495
Gene_1315,chr01,5612280,5614335
Gene_1316,chr01,5614609,5614901
Gene_1317,chr01,5615675,5616948
Gene_1318,chr01,5617643,5619217
Gene_1319,chr01,5621969,5622821
Gene_1320,chr01,5624180,5624982
Gene_1321,chr01,5625278,5626037
Gene_1322,chr01,5626707,5627829
Gene_1323,chr01,5630162,5631201
Gene_1324,chr01,5631904,5637969
Gene_1325,chr01,5638680,5639662
Gene_1326,chr01,5640388,5642330
Gene_1327,chr01,5645766,5646562
Gene_1328,chr01,5647241,5648096
Gene_1329,chr01,5649204,5649792
Gene_1330,chr01,5650084,5650561
Gene_1331,chr01,5651160,5654468
Gene_1332,chr01,5654481,5655890
Gene_1333,chr01,5656691,5657345
Gene_1334,chr01,5658273,5658837
Gene_1335,chr01,5659350,5660460
Gene_1336,chr01,5661530,5663642
Gene_1337,chr01,5663919,5665543
Gene_1338,chr01,5667155,5667960
Gene_1339,chr01,5668765,5671921
Gene_1340,chr01,5672518,5674958
Gene_1341,chr01,5675510,5676308
Gene_1342,chr01,5676954,5679137
Gene_1343,chr01,5680055,5681610
Gene_1344,chr01,5683687,5684923
Gene_1345,chr01,5687457,5689407
Gene_1346,chr01,5689833,5690238
Gene_1347,chr01,5690586,5691667
Gene_1348,chr01,5691795,5692629
Gene_1349,chr01,5732637,5734440
Gene_1350,chr01,5736480,5740903
Gene_1351,chr01,5741122,5744004
Gene_1352,chr01,5744270,5746275
Gene_1353,chr01,5746905,5747672
Gene_1354,chr01,5750811,5752577
Gene_1355,chr01,5753526,5754819
Gene_1356,chr01,5755000,5756541
Gene_1357,chr01,5758928,5764334
Gene_1358,chr01,5764990,5766055
Gene_1359,chr01,5767608,5771618
Gene_1360,chr01,5774581,5777955
Gene_1361,chr01,5778766,5780670
Gene_1362,chr01,5782492,5784804
Gene_1363,chr01,5785604,5787239
Gene_1364,chr01,5787408,5788421
Gene_1365,chr01,5788807,5791766
Gene_1366,chr01,5792088,5793673
Gene_1367,chr01,5794491,5798141
Gene_1368,chr01,5798957,5800366
Gene_1369,chr01,5802071,5805399
Gene_1370,chr01,5808323,5810825
Gene_1371,chr01,5811632,5812542
Gene_1372,chr01,5812805,5813345
Gene_1373,chr01,5813793,5815121
Gene_1374,chr01,5815400,5817998
Gene_1375,chr01,5819180,5821478
Gene_1376,chr01,5822468,5827379
Gene_1377,chr01,5827480,5830166
Gene_1378,chr01,5831731,5834434
Gene_1379,chr01,5838108,5840087
Gene_1380,chr01,5841249,5844223
Gene_1381,chr01,5854464,5855292
Gene_1382,chr01,5856027,5858082
Gene_1383,chr01,5858811,5860989
Gene_1384,chr01,5874215,5876425
Gene_1385,chr01,5876711,5878755
Gene_1386,chr01,5883992,5887044
Gene_1387,chr01,5887495,5888386
Gene_1388,chr01,5889048,5891959
Gene_1389,chr01,5892582,5896162
Gene_1390,chr01,5897974,5899998
Gene_1391,chr01,5900542,5901028
Gene_1392,chr01,5901567,5903700
Gene_1393,chr01,5904848,5907157
Gene_1394,chr01,5907900,5909574
Gene_1395,chr01,5909881,5911018
Gene_1396,chr01,5920658,5923202
Gene_1397,chr01,5924432,5925382
Gene_1398,chr01,5925664,5925761
Gene_1399,chr01,5925994,5926483
Gene_1400,chr01,5926949,5930156
Gene_1401,chr01,5931459,5933549
Gene_1402,chr01,5939520,5940626
Gene_1403,chr01,5944535,5945282
Gene_1404,chr01,5945658,5946930
Gene_1405,chr01,5947358,5949211
Gene_1406,chr01,5949345,5950305
Gene_1407,chr01,5950537,5951350
Gene_1408,chr01,5951699,5953426
Gene_1409,chr01,5953651,5955019
Gene_1410,chr01,5955516,5957611
Gene_1411,chr01,5958291,5962172
Gene_1412,chr01,5962661,5966426
Gene_1413,chr01,5966656,5968191
Gene_1414,chr01,5978566,5980954
Gene_1415,chr01,5981520,5983198
Gene_1416,chr01,5983637,5985113
Gene_1417,chr01,5986420,5988031
Gene_1418,chr01,5988883,5989579
Gene_1419,chr01,5999633,6002311
Gene_1420,chr01,6003344,6004052
Gene_1421,chr01,6005713,6008985
Gene_1422,chr01,6009642,6013140
Gene_1423,chr01,6013420,6013909
Gene_1424,chr01,6014290,6015447
Gene_1425,chr01,6016013,6017159
Gene_1426,chr01,6017715,6018937
Gene_1427,chr01,6019901,6022811
Gene_1428,chr01,6024398,6025077
Gene_1429,chr01,6025694,6027086
Gene_1430,chr01,6027573,6029403
Gene_1431,chr01,6030643,6033357
Gene_1432,chr01,6035035,6037654
Gene_1433,chr01,6038337,6039018
Gene_1434,chr01,6039356,6039686
Gene_1435,chr01,6040011,6042519
Gene_1436,chr01,6044790,6048291
Gene_1437,chr01,6049238,6050782
Gene_1438,chr01,6051626,6052109
Gene_1439,chr01,6055713,6057340
Gene_1440,chr01,6057716,6058670
Gene_1441,chr01,6059214,6060864
Gene_1442,chr01,6061108,6062201
Gene_1443,chr01,6062826,6064520
Gene_1444,chr01,6065442,6066782
Gene_1445,chr01,6068408,6069234
Gene_1446,chr01,6069480,6070232
Gene_1447,chr01,6070570,6071155
Gene_1448,chr01,6071641,6073560
Gene_1449,chr01,6074869,6075779
Gene_1450,chr01,6076745,6077519
Gene_1451,chr01,6077742,6079710
Gene_1452,chr01,6080002,6081047
Gene_1453,chr01,6081405,6083852
Gene_1454,chr01,6084237,6086337
