Gene,chr,start,end
Gene_798,chr01,3645475,3646804
Gene_799,chr01,3647131,3648906
Gene_800,chr01,3651227,3651720
Gene_801,chr01,3652690,3653721
Gene_802,chr01,3655703,3656328
Gene_803,chr01,3676528,3677128
Gene_804,chr01,3677175,3679525
Gene_805,chr01,3680223,3681594
Gene_806,chr01,3681713,3682192
Gene_807,chr01,3682979,3685255
Gene_808,chr01,3686234,3687918
Gene_809,chr01,3688479,3690211
Gene_810,chr01,3690413,3693805
Gene_811,chr01,3694101,3696058
Gene_812,chr01,3712036,3714214
Gene_813,chr01,3714593,3716290
Gene_814,chr01,3716734,3718421
Gene_815,chr01,3718665,3720363
Gene_816,chr01,3722127,3724100
Gene_817,chr01,3726157,3726978
Gene_818,chr01,3727547,3729040
Gene_819,chr01,3749779,3750217
Gene_820,chr01,3750502,3753200
Gene_821,chr01,3753346,3754158
Gene_822,chr01,3754420,3755284
Gene_823,chr01,3756011,3756128
Gene_824,chr01,3757043,3757624
Gene_825,chr01,3758028,3760093
Gene_826,chr01,3762569,3763794
Gene_827,chr01,3764080,3764699
Gene_828,chr01,3765124,3766458
Gene_829,chr01,3767182,3768809
Gene_830,chr01,3771393,3772431
Gene_831,chr01,3773274,3774218
Gene_832,chr01,3775477,3776568
Gene_833,chr01,3776923,3779196
Gene_834,chr01,3779837,3780361
Gene_835,chr01,3781136,3783511
Gene_836,chr01,3784510,3785449
Gene_837,chr01,3785852,3787050
Gene_838,chr01,3787890,3788390
Gene_839,chr01,3788817,3789471
Gene_840,chr01,3791558,3792900
Gene_841,chr01,3794996,3796471
Gene_842,chr01,3798222,3798797
Gene_843,chr01,3806480,3807724
Gene_844,chr01,3811836,3815842
Gene_845,chr01,3816554,3817840
Gene_846,chr01,3818598,3820332
Gene_847,chr01,3820823,3821807
Gene_848,chr01,3822210,3822613
Gene_849,chr01,3823482,3825173
Gene_850,chr01,3827751,3831282
Gene_851,chr01,3831875,3832399
Gene_852,chr01,3832979,3834757
Gene_853,chr01,3835459,3836712
Gene_854,chr01,3837225,3837870
Gene_855,chr01,3839293,3839581
Gene_856,chr01,3841032,3844665
Gene_857,chr01,3849495,3851254
Gene_858,chr01,3851602,3856648
Gene_859,chr01,3859793,3861550
Gene_860,chr01,3862086,3863029
Gene_861,chr01,3863937,3865366
Gene_862,chr01,3865908,3867248
Gene_863,chr01,3868159,3870786
Gene_864,chr01,3871984,3873766
Gene_865,chr01,3874355,3875809
Gene_866,chr01,3877038,3880496
Gene_867,chr01,3882496,3884063
Gene_868,chr01,3885424,3886195
Gene_869,chr01,3889516,3890532
Gene_870,chr01,3891111,3892384
Gene_871,chr01,3893112,3893409
Gene_872,chr01,3893583,3894599
Gene_873,chr01,3894811,3896040
Gene_874,chr01,3898601,3900168
Gene_875,chr01,3900604,3900675
Gene_876,chr01,3901514,3903061
Gene_877,chr01,3903285,3906132
Gene_878,chr01,3906663,3908442
Gene_879,chr01,3908849,3909981
Gene_880,chr01,3910418,3911376
Gene_881,chr01,3912264,3914295
Gene_882,chr01,3915780,3918214
Gene_883,chr01,3918850,3920169
Gene_884,chr01,3920280,3921052
Gene_885,chr01,3922068,3923401
Gene_886,chr01,3924185,3926789
Gene_887,chr01,3929917,3934268
Gene_888,chr01,3935650,3937274
Gene_889,chr01,3937907,3940901
Gene_890,chr01,3941432,3942779
Gene_891,chr01,3943172,3943790
Gene_892,chr01,3944629,3949572
Gene_893,chr01,3950088,3951284
Gene_894,chr01,3951618,3954402
Gene_895,chr01,3957006,3957744
Gene_896,chr01,3959774,3961362
Gene_897,chr01,3961782,3963256
Gene_898,chr01,3964240,3964924
Gene_899,chr01,3965689,3967475
Gene_900,chr01,3968034,3968410
Gene_901,chr01,3969207,3970588
Gene_902,chr01,3971437,3972873
Gene_903,chr01,3974514,3977511
Gene_904,chr01,3978034,3978468
Gene_905,chr01,3979131,3980596
Gene_906,chr01,3981161,3984126
Gene_907,chr01,3986289,3987380
Gene_908,chr01,3988714,3991645
Gene_909,chr01,3995442,3999409
Gene_910,chr01,4000182,4001799
Gene_911,chr01,4002255,4003882
Gene_912,chr01,4005597,4014101
Gene_913,chr01,4015181,4016098
Gene_914,chr01,4016789,4017607
Gene_915,chr01,4019497,4020282
Gene_916,chr01,4021055,4024143
Gene_917,chr01,4024265,4025360
Gene_918,chr01,4026228,4027539
Gene_919,chr01,4027984,4029966
Gene_920,chr01,4031251,4031944
Gene_921,chr01,4033227,4034645
Gene_922,chr01,4035457,4037439
Gene_923,chr01,4038247,4039310
Gene_924,chr01,4041444,4043274
Gene_925,chr01,4044590,4045739
Gene_926,chr01,4046899,4048365
Gene_927,chr01,4049756,4050266
Gene_928,chr01,4052938,4055237
Gene_929,chr01,4056121,4060675
Gene_930,chr01,4061852,4064462
Gene_931,chr01,4065170,4067105
Gene_932,chr01,4071130,4073208
Gene_933,chr01,4078368,4080780
Gene_934,chr01,4085534,4085872
Gene_935,chr01,4092272,4094578
Gene_936,chr01,4095437,4099187
Gene_937,chr01,4099386,4101816
Gene_938,chr01,4102671,4103535
Gene_939,chr01,4104093,4104666
Gene_940,chr01,4107234,4108981
Gene_941,chr01,4110809,4111795
Gene_942,chr01,4115315,4115755
Gene_943,chr01,4118220,4120012
Gene_944,chr01,4124236,4126838
Gene_945,chr01,4133625,4136008
Gene_946,chr01,4136609,4137787
Gene_947,chr01,4139790,4141039
Gene_948,chr01,4141714,4141968
Gene_949,chr01,4142938,4144226
Gene_950,chr01,4208210,4209541
Gene_951,chr01,4211372,4213401
Gene_952,chr01,4214061,4215578
Gene_953,chr01,4215852,4218762
Gene_954,chr01,4219198,4225331
Gene_955,chr01,4225660,4226938
Gene_956,chr01,4227556,4228502
Gene_957,chr01,4228851,4229348
Gene_958,chr01,4230006,4233178
Gene_959,chr01,4234387,4234635
Gene_960,chr01,4256120,4259265
Gene_961,chr01,4259519,4260968
Gene_962,chr01,4261612,4262673
Gene_963,chr01,4262853,4264893
Gene_964,chr01,4265588,4269416
Gene_965,chr01,4269993,4270391
Gene_966,chr01,4270804,4273507
Gene_967,chr01,4273854,4274534
Gene_968,chr01,4274733,4276050
Gene_969,chr01,4277470,4277765
Gene_970,chr01,4279042,4280925
Gene_971,chr01,4282893,4285132
Gene_972,chr01,4286871,4287880
Gene_973,chr01,4288062,4289057
Gene_974,chr01,4289698,4290634
Gene_975,chr01,4290961,4291697
Gene_976,chr01,4292351,4295355
Gene_977,chr01,4296335,4297900
Gene_978,chr01,4322555,4325576
Gene_979,chr01,4326584,4330088
Gene_980,chr01,4331147,4331885
Gene_981,chr01,4332125,4334956
Gene_982,chr01,4335723,4337491
Gene_983,chr01,4339812,4341349
Gene_984,chr01,4360209,4361900
Gene_985,chr01,4406906,4408523
Gene_986,chr01,4409284,4412491
Gene_987,chr01,4413392,4414777
Gene_988,chr01,4415633,4416128
Gene_989,chr01,4416265,4417021
Gene_990,chr01,4417975,4418651
Gene_991,chr01,4418886,4419356
Gene_992,chr01,4420416,4421143
Gene_993,chr01,4426322,4427884
Gene_994,chr01,4428742,4429701
Gene_995,chr01,4430786,4432282
Gene_996,chr01,4432686,4434017
Gene_997,chr01,4443184,4444511
Gene_998,chr01,4446909,4447754
Gene_999,chr01,4448426,4449331
Gene_1000,chr01,4450259,4451020
Gene_1001,chr01,4452122,4453225
Gene_1002,chr01,4468159,4469428
Gene_1003,chr01,4470083,4472236
Gene_1004,chr01,4473241,4476126
Gene_1005,chr01,4477212,4477628
Gene_1006,chr01,4479729,4481937
Gene_1007,chr01,4482583,4483233
Gene_1008,chr01,4484312,4486800
Gene_1009,chr01,4488103,4489248
Gene_1010,chr01,4492674,4493123
Gene_1011,chr01,4494091,4495239
Gene_1012,chr01,4496261,4498602
Gene_1013,chr01,4499869,4501744
Gene_1014,chr01,4502856,4505140
Gene_1015,chr01,4506767,4510358
Gene_1016,chr01,4510532,4512328
Gene_1017,chr01,4512847,4514701
Gene_1018,chr01,4518358,4519314
Gene_1019,chr01,4520353,4521774
Gene_1020,chr01,4522244,4524640
Gene_1021,chr01,4525698,4527574
Gene_1022,chr01,4528403,4529392
Gene_1023,chr01,4529753,4530592
Gene_1024,chr01,4530871,4531752
Gene_1025,chr01,4532241,4533374
Gene_1026,chr01,4535771,4536616
Gene_1027,chr01,4537503,4538849
Gene_1028,chr01,4539015,4541039
Gene_1029,chr01,4541588,4546173
Gene_1030,chr01,4547042,4548970
Gene_1031,chr01,4549091,4549600
Gene_1032,chr01,4550720,4553798
Gene_1033,chr01,4554307,4554849
Gene_1034,chr01,4555146,4557294
Gene_1035,chr01,4557951,4559600
Gene_1036,chr01,4560248,4561744
Gene_1037,chr01,4562245,4565130
Gene_1038,chr01,4565222,4567655
Gene_1039,chr01,4576784,4578910
Gene_1040,chr01,4580577,4582189
Gene_1041,chr01,4584913,4586333
Gene_1042,chr01,4586946,4589608
Gene_1043,chr01,4591329,4591596
Gene_1044,chr01,4592501,4593292
Gene_1045,chr01,4594612,4595984
Gene_1046,chr01,4596567,4598647
Gene_1047,chr01,4599555,4600475
Gene_1048,chr01,4600919,4601747
Gene_1049,chr01,4602423,4605663
Gene_1050,chr01,4606543,4607478
Gene_1051,chr01,4609012,4609239
Gene_1052,chr01,4612022,4613293
Gene_1053,chr01,4613523,4617216
Gene_1054,chr01,4623000,4623374
Gene_1055,chr01,4623682,4624913
Gene_1056,chr01,4629977,4631575
Gene_1057,chr01,4632879,4636109
Gene_1058,chr01,4637201,4640611
Gene_1059,chr01,4642478,4643620
Gene_1060,chr01,4651235,4652457
Gene_1061,chr01,4653366,4655034
Gene_1062,chr01,4655399,4656712
Gene_1063,chr01,4657251,4658557
Gene_1064,chr01,4661163,4668001
Gene_1065,chr01,4668833,4673588
Gene_1066,chr01,4674464,4676328
Gene_1067,chr01,4678376,4678959
Gene_1068,chr01,4679821,4683191
Gene_1069,chr01,4683592,4685933
Gene_1070,chr01,4687077,4690023
Gene_1071,chr01,4691908,4696836
Gene_1072,chr01,4698206,4699527
Gene_1073,chr01,4700444,4703327
Gene_1074,chr01,4705027,4706859
Gene_1075,chr01,4707668,4708441
Gene_1076,chr01,4709803,4716284
Gene_1077,chr01,4716917,4720424
Gene_1078,chr01,4721832,4723004
Gene_1079,chr01,4723512,4724843
Gene_1080,chr01,4726018,4726413
Gene_1081,chr01,4727035,4728191
Gene_1082,chr01,4730186,4732139
Gene_1083,chr01,4733711,4735640
Gene_1084,chr01,4736986,4739736
Gene_1085,chr01,4742476,4744807
Gene_1086,chr01,4745476,4746492
Gene_1087,chr01,4747349,4748487
Gene_1088,chr01,4749427,4753567
Gene_1089,chr01,4754154,4755038
Gene_1090,chr01,4756126,4758551
Gene_1091,chr01,4759114,4760396
Gene_1092,chr01,4762640,4764340
Gene_1093,chr01,4772613,4777187
Gene_1094,chr01,4778296,4783116
Gene_1095,chr01,4784675,4785958
Gene_1096,chr01,4786474,4788984
Gene_1097,chr01,4789912,4790967
Gene_1098,chr01,4793611,4794770
Gene_1099,chr01,4795231,4796655
Gene_1100,chr01,4796998,4798578
Gene_1101,chr01,4798835,4800589
Gene_1102,chr01,4801234,4802390
Gene_1103,chr01,4802832,4805008
Gene_1104,chr01,4805601,4808068
Gene_1105,chr01,4808363,4809316
Gene_1106,chr01,4810203,4811083
Gene_1107,chr01,4812699,4815411
Gene_1108,chr01,4816798,4819946
Gene_1109,chr01,4822759,4824364
Gene_1110,chr01,4832254,4840125
Gene_1111,chr01,4842189,4844069
Gene_1112,chr01,4848936,4850293
Gene_1113,chr01,4851302,4852329
Gene_1114,chr01,4852638,4852883
Gene_1115,chr01,4853082,4854512
Gene_1116,chr01,4854966,4856273
Gene_1117,chr01,4856989,4858486
Gene_1118,chr01,4859347,4860496
Gene_1119,chr01,4863861,4864341
Gene_1120,chr01,4866798,4867379
Gene_1121,chr01,4868141,4868744
Gene_1122,chr01,4869187,4870291
Gene_1123,chr01,4870747,4873031
Gene_1124,chr01,4873851,4874255
Gene_1125,chr01,4874584,4878262
Gene_1126,chr01,4879320,4881021
Gene_1127,chr01,4881173,4881727
Gene_1128,chr01,4883032,4883743
Gene_1129,chr01,4884054,4884896
Gene_1130,chr01,4885280,4885795
Gene_1131,chr01,4886124,4886588
Gene_1132,chr01,4886853,4887366
Gene_1133,chr01,4887858,4891722
Gene_1134,chr01,4892499,4893589
Gene_1135,chr01,4894043,4894627
Gene_1136,chr01,4895740,4897771
Gene_1137,chr01,4897949,4899350
Gene_1138,chr01,4899477,4902903
Gene_1139,chr01,4904695,4910769
Gene_1140,chr01,4912058,4914358
Gene_1141,chr01,4914568,4916169
Gene_1142,chr01,4916956,4917613
Gene_1143,chr01,4919775,4920586
Gene_1144,chr01,4921095,4922306
Gene_1145,chr01,4923400,4925516
Gene_1146,chr01,5021383,5021548
Gene_1147,chr01,5021712,5024030
Gene_1148,chr01,5024723,5025796
Gene_1149,chr01,5026743,5027279
Gene_1150,chr01,5028149,5030772
Gene_1151,chr01,5032585,5034594
Gene_1152,chr01,5041827,5044308
Gene_1153,chr01,5045988,5046394
Gene_1154,chr01,5046813,5047343
Gene_1155,chr01,5047848,5051227
Gene_1156,chr01,5052976,5055127
Gene_1157,chr01,5057136,5058258
Gene_1158,chr01,5058898,5060657
Gene_1159,chr01,5061922,5062186
Gene_1160,chr01,5062454,5065350
Gene_1161,chr01,5065771,5066337
Gene_1162,chr01,5067034,5069040
Gene_1163,chr01,5070147,5070890
Gene_1164,chr01,5071601,5072215
Gene_1165,chr01,5073458,5075775
Gene_1166,chr01,5076045,5077325
Gene_1167,chr01,5077625,5078458
Gene_1168,chr01,5079066,5081360
Gene_1169,chr01,5092737,5099344
Gene_1170,chr01,5100556,5105593
Gene_1171,chr01,5106243,5109073
Gene_1172,chr01,5109666,5111154
Gene_1173,chr01,5111705,5113627
Gene_1174,chr01,5114129,5114939
Gene_1175,chr01,5115520,5117548
Gene_1176,chr01,5118381,5119832
Gene_1177,chr01,5120731,5121818
Gene_1178,chr01,5124554,5126597
Gene_1179,chr01,5128116,5128685
Gene_1180,chr01,5130132,5132908
Gene_1181,chr01,5134103,5138856
Gene_1182,chr01,5140442,5140825
Gene_1183,chr01,5141663,5143231
Gene_1184,chr01,5143991,5146162
Gene_1185,chr01,5147767,5151084
Gene_1186,chr01,5154713,5155478
Gene_1187,chr01,5156650,5157167
Gene_1188,chr01,5157729,5159016
Gene_1189,chr01,5159878,5162422
Gene_1190,chr01,5164709,5166163
Gene_1191,chr01,5166731,5167391
Gene_1192,chr01,5168678,5170077
Gene_1193,chr01,5170544,5174444
Gene_1194,chr01,5175656,5177306
Gene_1195,chr01,5177515,5178414
Gene_1196,chr01,5179625,5180365
Gene_1197,chr01,5182486,5183100
Gene_1198,chr01,5183707,5184198
Gene_1199,chr01,5184255,5185771
Gene_1200,chr01,5186075,5187393
Gene_1201,chr01,5197594,5199759
Gene_1202,chr01,5201153,5203816
Gene_1203,chr01,5204006,5205090
Gene_1204,chr01,5205247,5207801
Gene_1205,chr01,5207925,5209264
Gene_1206,chr01,5210217,5211716
Gene_1207,chr01,5213493,5214431
Gene_1208,chr01,5214834,5216097
Gene_1209,chr01,5217326,5219403
Gene_1210,chr01,5220197,5221368
Gene_1211,chr01,5223253,5225402
Gene_1212,chr01,5227042,5227113
Gene_1213,chr01,5227427,5229239
Gene_1214,chr01,5229996,5233354
Gene_1215,chr01,5233892,5235190
Gene_1216,chr01,5237722,5241591
Gene_1217,chr01,5241823,5244905
Gene_1218,chr01,5246785,5247897
Gene_1219,chr01,5248161,5252809
Gene_1220,chr01,5253715,5254192
Gene_1221,chr01,5254502,5257344
Gene_1222,chr01,5262316,5263242
Gene_1223,chr01,5263860,5264773
Gene_1224,chr01,5265078,5265408
Gene_1225,chr01,5335675,5335912
Gene_1226,chr01,5342296,5343761
Gene_1227,chr01,5345998,5348001
Gene_1228,chr01,5348654,5350328
Gene_1229,chr01,5353673,5355746
Gene_1230,chr01,5356840,5357857
Gene_1231,chr01,5358936,5361190
Gene_1232,chr01,5363294,5364574
Gene_1233,chr01,5365291,5367007
Gene_1234,chr01,5367826,5369058
Gene_1235,chr01,5369786,5371131
Gene_1236,chr01,5372696,5373226
Gene_1237,chr01,5373284,5375691
Gene_1238,chr01,5376035,5379663
Gene_1239,chr01,5380247,5381250
Gene_1240,chr01,5381802,5383639
Gene_1241,chr01,5384245,5385994
Gene_1242,chr01,5386277,5388148
Gene_1243,chr01,5389444,5390536
Gene_1244,chr01,5391274,5392128
Gene_1245,chr01,5393535,5395190
Gene_1246,chr01,5395693,5397724
Gene_1247,chr01,5399033,5401683
Gene_1248,chr01,5402234,5403246
Gene_1249,chr01,5405311,5407209
Gene_1250,chr01,5407787,5409417
Gene_1251,chr01,5410782,5412615
Gene_1252,chr01,5413691,5414551
Gene_1253,chr01,5415632,5419502
Gene_1254,chr01,5420037,5420783
Gene_1255,chr01,5421810,5422406
Gene_1256,chr01,5423490,5425774
Gene_1257,chr01,5426131,5429158
Gene_1258,chr01,5429687,5430033
Gene_1259,chr01,5431536,5434133
Gene_1260,chr01,5434375,5435703
Gene_1261,chr01,5436475,5437996
Gene_1262,chr01,5439151,5441568
Gene_1263,chr01,5442046,5444734
Gene_1264,chr01,5446197,5446970
Gene_1265,chr01,5447427,5448254
Gene_1266,chr01,5450427,5453217
Gene_1267,chr01,5459019,5459277
Gene_1268,chr01,5460638,5460752
Gene_1269,chr01,5462869,5464210
Gene_1270,chr01,5466172,5467113
Gene_1271,chr01,5469818,5471149
Gene_1272,chr01,5471738,5473318
Gene_1273,chr01,5474191,5474289
Gene_1274,chr01,5475340,5477118
Gene_1275,chr01,5478317,5479453
Gene_1276,chr01,5480204,5481061
Gene_1277,chr01,5481574,5483728
Gene_1278,chr01,5485488,5485838
Gene_1279,chr01,5487352,5490623
Gene_1280,chr01,5491168,5493087
Gene_1281,chr01,5493533,5494573
Gene_1282,chr01,5494885,5496357
Gene_1283,chr01,5497439,5498671
Gene_1284,chr01,5499838,5502445
Gene_1285,chr01,5503346,5505851
Gene_1286,chr01,5508181,5508279
Gene_1287,chr01,5509765,5510311
Gene_1288,chr01,5512427,5515709
Gene_1289,chr01,5520028,5521699
Gene_1290,chr01,5522740,5524787
Gene_1291,chr01,5525279,5525877
Gene_1292,chr01,5526566,5527701
Gene_1293,chr01,5529436,5542653
Gene_1294,chr01,5550999,5552257
Gene_1295,chr01,5552642,5553627
Gene_1296,chr01,5554521,5555578
Gene_1297,chr01,5556118,5556783
Gene_1298,chr01,5557079,5558683
Gene_1299,chr01,5559264,5562134
Gene_1300,chr01,5562913,5564598
Gene_1301,chr01,5564919,5565902
Gene_1302,chr01,5566215,5566979
Gene_1303,chr01,5568234,5569723
Gene_1304,chr01,5570382,5571665
Gene_1305,chr01,5572349,5574840
Gene_1306,chr01,5576099,5578130
Gene_1307,chr01,5580939,5582764
Gene_1308,chr01,5586308,5587406
Gene_1309,chr01,5588887,5590397
Gene_1310,chr01,5593030,5596929
Gene_1311,chr01,5597447,5598356
Gene_1312,chr01,5599030,5599924
Gene_1313,chr01,5600971,5608414
Gene_1314,chr01,5609641,5611495
Gene_1315,chr01,5612281,5614335
Gene_1316,chr01,5614610,5614901
Gene_1317,chr01,5615676,5616948
Gene_1318,chr01,5617644,5619217
Gene_1319,chr01,5621970,5622821
Gene_1320,chr01,5624181,5624982
Gene_1321,chr01,5625279,5626037
Gene_1322,chr01,5626708,5627829
Gene_1323,chr01,5630163,5631201
Gene_1324,chr01,5631905,5637969
Gene_1325,chr01,5638681,5639662
Gene_1326,chr01,5640389,5642330
Gene_1327,chr01,5645767,5646562
Gene_1328,chr01,5647242,5648096
Gene_1329,chr01,5649205,5649792
Gene_1330,chr01,5650085,5650561
Gene_1331,chr01,5651161,5654468
Gene_1332,chr01,5654482,5655890
Gene_1333,chr01,5656692,5657345
Gene_1334,chr01,5658274,5658837
Gene_1335,chr01,5659351,5660460
Gene_1336,chr01,5661531,5663642
Gene_1337,chr01,5663920,5665543
Gene_1338,chr01,5667156,5667960
Gene_1339,chr01,5668766,5671921
Gene_1340,chr01,5672519,5674958
Gene_1341,chr01,5675511,5676308
Gene_1342,chr01,5676955,5679137
Gene_1343,chr01,5680056,5681610
Gene_1344,chr01,5683688,5684923
Gene_1345,chr01,5687458,5689407
Gene_1346,chr01,5689834,5690238
Gene_1347,chr01,5690587,5691667
Gene_1348,chr01,5691796,5692629
Gene_1349,chr01,5732638,5734440
Gene_1350,chr01,5736481,5740903
Gene_1351,chr01,5741123,5744004
Gene_1352,chr01,5744271,5746275
Gene_1353,chr01,5746906,5747672
Gene_1354,chr01,5750812,5752577
Gene_1355,chr01,5753527,5754819
Gene_1356,chr01,5755001,5756541
Gene_1357,chr01,5758929,5764334
Gene_1358,chr01,5764991,5766055
Gene_1359,chr01,5767609,5771618
Gene_1360,chr01,5774582,5777955
Gene_1361,chr01,5778767,5780670
Gene_1362,chr01,5782493,5784804
Gene_1363,chr01,5785605,5787239
Gene_1364,chr01,5787409,5788421
Gene_1365,chr01,5788808,5791766
Gene_1366,chr01,5792089,5793673
Gene_1367,chr01,5794492,5798141
Gene_1368,chr01,5798958,5800366
Gene_1369,chr01,5802072,5805399
Gene_1370,chr01,5808324,5810825
Gene_1371,chr01,5811633,5812542
Gene_1372,chr01,5812806,5813345
Gene_1373,chr01,5813794,5815121
Gene_1374,chr01,5815401,5817998
Gene_1375,chr01,5819181,5821478
Gene_1376,chr01,5822469,5827379
Gene_1377,chr01,5827481,5830166
Gene_1378,chr01,5831732,5834434
Gene_1379,chr01,5838109,5840087
Gene_1380,chr01,5841250,5844223
Gene_1381,chr01,5854465,5855292
Gene_1382,chr01,5856028,5858082
Gene_1383,chr01,5858812,5860989
Gene_1384,chr01,5874216,5876425
Gene_1385,chr01,5876712,5878755
Gene_1386,chr01,5883993,5887044
Gene_1387,chr01,5887496,5888386
Gene_1388,chr01,5889049,5891959
Gene_1389,chr01,5892583,5896162
Gene_1390,chr01,5897975,5899998
Gene_1391,chr01,5900543,5901028
Gene_1392,chr01,5901568,5903700
Gene_1393,chr01,5904849,5907157
Gene_1394,chr01,5907901,5909574
Gene_1395,chr01,5909882,5911018
Gene_1396,chr01,5920659,5923202
Gene_1397,chr01,5924433,5925382
Gene_1398,chr01,5925665,5925761
Gene_1399,chr01,5925995,5926483
Gene_1400,chr01,5926950,5930156
Gene_1401,chr01,5931460,5933549
Gene_1402,chr01,5939521,5940626
Gene_1403,chr01,5944536,5945282
Gene_1404,chr01,5945659,5946930
Gene_1405,chr01,5947359,5949211
Gene_1406,chr01,5949346,5950305
Gene_1407,chr01,5950538,5951350
Gene_1408,chr01,5951700,5953426
Gene_1409,chr01,5953652,5955019
Gene_1410,chr01,5955517,5957611
Gene_1411,chr01,5958292,5962172
Gene_1412,chr01,5962662,5966426
Gene_1413,chr01,5966657,5968191
Gene_1414,chr01,5978567,5980954
Gene_1415,chr01,5981521,5983198
Gene_1416,chr01,5983638,5985113
Gene_1417,chr01,5986421,5988031
Gene_1418,chr01,5988884,5989579
Gene_1419,chr01,5999634,6002311
Gene_1420,chr01,6003345,6004052
Gene_1421,chr01,6005714,6008985
Gene_1422,chr01,6009643,6013140
Gene_1423,chr01,6013421,6013909
Gene_1424,chr01,6014291,6015447
Gene_1425,chr01,6016014,6017159
Gene_1426,chr01,6017716,6018937
Gene_1427,chr01,6019902,6022811
Gene_1428,chr01,6024399,6025077
Gene_1429,chr01,6025695,6027086
Gene_1430,chr01,6027574,6029403
Gene_1431,chr01,6030644,6033357
Gene_1432,chr01,6035036,6037654
Gene_1433,chr01,6038338,6039018
Gene_1434,chr01,6039357,6039686
Gene_1435,chr01,6040012,6042519
Gene_1436,chr01,6044791,6048291
Gene_1437,chr01,6049239,6050782
Gene_1438,chr01,6051627,6052109
Gene_1439,chr01,6055714,6057340
Gene_1440,chr01,6057717,6058670
Gene_1441,chr01,6059215,6060864
Gene_1442,chr01,6061109,6062201
Gene_1443,chr01,6062827,6064520
Gene_1444,chr01,6065443,6066782
Gene_1445,chr01,6068409,6069234
Gene_1446,chr01,6069481,6070232
Gene_1447,chr01,6070571,6071155
Gene_1448,chr01,6071642,6073560
Gene_1449,chr01,6074870,6075779
Gene_1450,chr01,6076746,6077519
Gene_1451,chr01,6077743,6079710
Gene_1452,chr01,6080003,6081047
Gene_1453,chr01,6081406,6083852
Gene_1454,chr01,6084238,6086337
