Gene,chr,start,end
Gene_797,chr1,3688479,3690211
Gene_798,chr1,3690413,3693805
Gene_799,chr1,3694101,3696058
Gene_800,chr1,3712036,3714214
Gene_801,chr1,3714593,3716290
Gene_802,chr1,3716734,3718421
Gene_803,chr1,3718665,3720363
Gene_804,chr1,3722127,3724100
Gene_805,chr1,3726157,3726978
Gene_806,chr1,3727547,3729040
Gene_807,chr1,3749779,3750217
Gene_808,chr1,3750502,3753200
Gene_809,chr1,3753346,3754158
Gene_810,chr1,3754420,3755284
Gene_811,chr1,3757043,3757624
Gene_812,chr1,3758028,3760093
Gene_813,chr1,3762569,3763794
Gene_814,chr1,3764080,3764699
Gene_815,chr1,3765124,3766458
Gene_816,chr1,3767182,3768809
Gene_817,chr1,3771393,3772431
Gene_818,chr1,3773274,3774218
Gene_819,chr1,3775477,3776568
Gene_820,chr1,3776923,3779196
Gene_821,chr1,3779837,3780361
Gene_822,chr1,3781136,3783511
Gene_823,chr1,3784510,3785449
Gene_824,chr1,3785852,3787050
Gene_825,chr1,3787890,3788390
Gene_826,chr1,3788817,3789471
Gene_827,chr1,3791558,3792900
Gene_828,chr1,3794996,3796471
Gene_829,chr1,3798222,3798797
Gene_830,chr1,3806480,3807724
Gene_831,chr1,3811836,3815842
Gene_832,chr1,3816554,3817840
Gene_833,chr1,3818598,3820332
Gene_834,chr1,3820823,3821807
Gene_835,chr1,3822210,3822613
Gene_836,chr1,3823482,3825173
Gene_837,chr1,3827751,3831282
Gene_838,chr1,3831875,3832399
Gene_839,chr1,3832979,3834757
Gene_840,chr1,3835459,3836712
Gene_841,chr1,3837225,3837870
Gene_842,chr1,3839293,3839581
Gene_843,chr1,3841032,3844665
Gene_844,chr1,3849495,3851254
Gene_845,chr1,3851602,3856648
Gene_846,chr1,3859793,3861550
Gene_847,chr1,3862086,3863029
Gene_848,chr1,3863937,3865366
Gene_849,chr1,3865908,3867248
Gene_850,chr1,3868159,3870786
Gene_851,chr1,3871984,3873766
Gene_852,chr1,3874355,3875809
Gene_853,chr1,3877038,3880496
Gene_854,chr1,3882496,3884063
Gene_855,chr1,3885424,3886195
Gene_856,chr1,3889516,3890532
Gene_857,chr1,3891111,3892384
Gene_858,chr1,3893112,3893409
Gene_859,chr1,3893583,3894599
Gene_860,chr1,3894811,3896040
Gene_861,chr1,3898601,3900168
Gene_862,chr1,3901514,3903061
Gene_863,chr1,3903285,3906132
Gene_864,chr1,3906663,3908442
Gene_865,chr1,3908849,3909981
Gene_866,chr1,3910418,3911376
Gene_867,chr1,3912264,3914295
Gene_868,chr1,3915780,3918214
Gene_869,chr1,3918850,3920169
Gene_870,chr1,3920280,3921052
Gene_871,chr1,3922068,3923401
Gene_872,chr1,3924185,3926789
Gene_873,chr1,3929917,3934268
Gene_874,chr1,3935650,3937274
Gene_875,chr1,3937907,3940901
Gene_876,chr1,3941432,3942779
Gene_877,chr1,3943172,3943790
Gene_878,chr1,3944629,3949572
Gene_879,chr1,3950088,3951284
Gene_880,chr1,3951618,3954402
Gene_881,chr1,3957006,3957744
Gene_882,chr1,3959774,3961362
Gene_883,chr1,3961782,3963256
Gene_884,chr1,3964240,3964924
Gene_885,chr1,3965689,3967475
Gene_886,chr1,3968034,3968410
Gene_887,chr1,3969207,3970588
Gene_888,chr1,3971437,3972873
Gene_889,chr1,3974514,3977511
Gene_890,chr1,3978034,3978468
Gene_891,chr1,3979131,3980596
Gene_892,chr1,3981161,3984126
Gene_893,chr1,3986289,3987380
Gene_894,chr1,3988714,3991645
Gene_895,chr1,3995442,3999409
Gene_896,chr1,4000182,4001799
Gene_897,chr1,4002255,4003882
Gene_898,chr1,4005597,4014101
Gene_899,chr1,4015181,4016098
Gene_900,chr1,4016789,4017607
Gene_901,chr1,4019497,4020282
Gene_902,chr1,4021055,4024143
Gene_903,chr1,4024265,4025360
Gene_904,chr1,4026228,4027539
Gene_905,chr1,4027984,4029966
Gene_906,chr1,4031251,4031944
Gene_907,chr1,4033227,4034645
Gene_908,chr1,4035457,4037439
Gene_909,chr1,4038247,4039310
Gene_910,chr1,4041444,4043274
Gene_911,chr1,4044590,4045739
Gene_912,chr1,4046899,4048365
Gene_913,chr1,4049756,4050266
Gene_914,chr1,4052938,4055237
Gene_915,chr1,4056121,4060675
Gene_916,chr1,4061852,4064462
Gene_917,chr1,4065170,4067105
Gene_918,chr1,4071130,4073208
Gene_919,chr1,4078368,4080780
Gene_920,chr1,4085534,4085872
Gene_921,chr1,4092272,4094578
Gene_922,chr1,4095437,4099187
Gene_923,chr1,4099386,4101816
Gene_924,chr1,4102671,4103535
Gene_925,chr1,4104093,4104666
Gene_926,chr1,4107234,4108981
Gene_927,chr1,4110809,4111795
Gene_928,chr1,4115315,4115755
Gene_929,chr1,4118220,4120012
Gene_930,chr1,4124236,4126838
Gene_931,chr1,4133625,4136008
Gene_932,chr1,4136609,4137787
Gene_933,chr1,4139790,4141039
Gene_934,chr1,4141714,4141968
Gene_935,chr1,4142938,4144226
Gene_936,chr1,4208210,4209541
Gene_937,chr1,4211372,4213401
Gene_938,chr1,4214061,4215578
Gene_939,chr1,4215852,4218762
Gene_940,chr1,4219198,4225331
Gene_941,chr1,4225660,4226938
Gene_942,chr1,4227556,4228502
Gene_943,chr1,4228851,4229348
Gene_944,chr1,4230006,4233178
Gene_945,chr1,4234387,4234635
Gene_946,chr1,4256120,4259265
Gene_947,chr1,4259519,4260968
Gene_948,chr1,4261612,4262673
Gene_949,chr1,4262853,4264893
Gene_950,chr1,4265588,4269416
Gene_951,chr1,4269993,4270391
Gene_952,chr1,4270804,4273507
Gene_953,chr1,4273854,4274534
Gene_954,chr1,4274733,4276050
Gene_955,chr1,4277470,4277765
Gene_956,chr1,4279042,4280925
Gene_957,chr1,4282893,4285132
Gene_958,chr1,4286871,4287880
Gene_959,chr1,4288062,4289057
Gene_960,chr1,4289698,4290634
Gene_961,chr1,4290961,4291697
Gene_962,chr1,4292351,4295355
Gene_963,chr1,4296335,4297900
Gene_964,chr1,4322555,4325576
Gene_965,chr1,4326584,4330088
Gene_966,chr1,4331147,4331885
Gene_967,chr1,4332125,4334956
Gene_968,chr1,4335723,4337491
Gene_969,chr1,4339812,4341349
Gene_970,chr1,4360209,4361900
Gene_971,chr1,4406906,4408523
Gene_972,chr1,4409284,4412491
Gene_973,chr1,4413392,4414777
Gene_974,chr1,4415633,4416128
Gene_975,chr1,4416265,4417021
Gene_976,chr1,4417975,4418651
Gene_977,chr1,4418886,4419356
Gene_978,chr1,4420416,4421143
Gene_979,chr1,4426322,4427884
Gene_980,chr1,4428742,4429701
Gene_981,chr1,4430786,4432282
Gene_982,chr1,4432686,4434017
Gene_983,chr1,4443184,4444511
Gene_984,chr1,4446909,4447754
Gene_985,chr1,4448426,4449331
Gene_986,chr1,4450259,4451020
Gene_987,chr1,4452122,4453225
Gene_988,chr1,4468159,4469428
Gene_989,chr1,4470083,4472236
Gene_990,chr1,4473241,4476126
Gene_991,chr1,4477212,4477628
Gene_992,chr1,4479729,4481937
Gene_993,chr1,4482583,4483233
Gene_994,chr1,4484312,4486800
Gene_995,chr1,4488103,4489248
Gene_996,chr1,4492674,4493123
Gene_997,chr1,4494091,4495239
Gene_998,chr1,4496261,4498602
Gene_999,chr1,4499869,4501744
Gene_1000,chr1,4502856,4505140
Gene_1001,chr1,4506767,4510358
Gene_1002,chr1,4510532,4512328
Gene_1003,chr1,4512847,4514701
Gene_1004,chr1,4518358,4519314
Gene_1005,chr1,4520353,4521774
Gene_1006,chr1,4522244,4524640
Gene_1007,chr1,4525698,4527574
Gene_1008,chr1,4528403,4529392
Gene_1009,chr1,4529753,4530592
Gene_1010,chr1,4530871,4531752
Gene_1011,chr1,4532241,4533374
Gene_1012,chr1,4535771,4536616
Gene_1013,chr1,4537503,4538849
Gene_1014,chr1,4539015,4541039
Gene_1015,chr1,4541588,4546173
Gene_1016,chr1,4547042,4548970
Gene_1017,chr1,4549091,4549600
Gene_1018,chr1,4550720,4553798
Gene_1019,chr1,4554307,4554849
Gene_1020,chr1,4555146,4557294
Gene_1021,chr1,4557951,4559600
Gene_1022,chr1,4560248,4561744
Gene_1023,chr1,4562245,4565130
Gene_1024,chr1,4565222,4567655
Gene_1025,chr1,4576784,4578910
Gene_1026,chr1,4580577,4582189
Gene_1027,chr1,4584913,4586333
Gene_1028,chr1,4586946,4589608
Gene_1029,chr1,4591329,4591596
Gene_1030,chr1,4592501,4593292
Gene_1031,chr1,4594612,4595984
Gene_1032,chr1,4596567,4598647
Gene_1033,chr1,4599555,4600475
Gene_1034,chr1,4600919,4601747
Gene_1035,chr1,4602423,4605663
Gene_1036,chr1,4606543,4607478
Gene_1037,chr1,4609012,4609239
Gene_1038,chr1,4612022,4613293
Gene_1039,chr1,4613523,4617216
Gene_1040,chr1,4623000,4623374
Gene_1041,chr1,4623682,4624913
Gene_1042,chr1,4629977,4631575
Gene_1043,chr1,4632879,4636109
Gene_1044,chr1,4637201,4640611
Gene_1045,chr1,4642478,4643620
Gene_1046,chr1,4651235,4652457
Gene_1047,chr1,4653366,4655034
Gene_1048,chr1,4655399,4656712
Gene_1049,chr1,4657251,4658557
Gene_1050,chr1,4661163,4668001
Gene_1051,chr1,4668833,4673588
Gene_1052,chr1,4674464,4676328
Gene_1053,chr1,4678376,4678959
Gene_1054,chr1,4679821,4683191
Gene_1055,chr1,4683592,4685933
Gene_1056,chr1,4687077,4690023
Gene_1057,chr1,4691908,4696836
Gene_1058,chr1,4698206,4699527
Gene_1059,chr1,4700444,4703327
Gene_1060,chr1,4705027,4706859
Gene_1061,chr1,4707668,4708441
Gene_1062,chr1,4709803,4716284
Gene_1063,chr1,4716917,4720424
Gene_1064,chr1,4721832,4723004
Gene_1065,chr1,4723512,4724843
Gene_1066,chr1,4726018,4726413
Gene_1067,chr1,4727035,4728191
Gene_1068,chr1,4730186,4732139
Gene_1069,chr1,4733711,4735640
Gene_1070,chr1,4736986,4739736
Gene_1071,chr1,4742476,4744807
Gene_1072,chr1,4745476,4746492
Gene_1073,chr1,4747349,4748487
Gene_1074,chr1,4749427,4753567
Gene_1075,chr1,4754154,4755038
Gene_1076,chr1,4756126,4758551
Gene_1077,chr1,4759114,4760396
Gene_1078,chr1,4762640,4764340
Gene_1079,chr1,4772613,4777187
Gene_1080,chr1,4778296,4783116
Gene_1081,chr1,4784675,4785958
Gene_1082,chr1,4786474,4788984
Gene_1083,chr1,4789912,4790967
Gene_1084,chr1,4793611,4794770
Gene_1085,chr1,4795231,4796655
Gene_1086,chr1,4796998,4798578
Gene_1087,chr1,4798835,4800589
Gene_1088,chr1,4801234,4802390
Gene_1089,chr1,4802832,4805008
Gene_1090,chr1,4805601,4808068
Gene_1091,chr1,4808363,4809316
Gene_1092,chr1,4810203,4811083
Gene_1093,chr1,4812699,4815411
Gene_1094,chr1,4816798,4819946
Gene_1095,chr1,4822759,4824364
Gene_1096,chr1,4832254,4840125
Gene_1097,chr1,4842189,4844069
Gene_1098,chr1,4848936,4850293
Gene_1099,chr1,4851302,4852329
Gene_1100,chr1,4852638,4852883
Gene_1101,chr1,4853082,4854512
Gene_1102,chr1,4854966,4856273
Gene_1103,chr1,4856989,4858486
Gene_1104,chr1,4859347,4860496
Gene_1105,chr1,4863861,4864341
Gene_1106,chr1,4866798,4867379
Gene_1107,chr1,4868141,4868744
Gene_1108,chr1,4869187,4870291
Gene_1109,chr1,4870747,4873031
Gene_1110,chr1,4873851,4874255
Gene_1111,chr1,4874584,4878262
Gene_1112,chr1,4879320,4881021
Gene_1113,chr1,4881173,4881727
Gene_1114,chr1,4883032,4883743
Gene_1115,chr1,4884054,4884896
Gene_1116,chr1,4885280,4885795
Gene_1117,chr1,4886124,4886588
Gene_1118,chr1,4886853,4887366
Gene_1119,chr1,4887858,4891722
Gene_1120,chr1,4892499,4893589
Gene_1121,chr1,4894043,4894627
Gene_1122,chr1,4895740,4897771
Gene_1123,chr1,4897949,4899350
Gene_1124,chr1,4899477,4902903
Gene_1125,chr1,4904695,4910769
Gene_1126,chr1,4912058,4914358
Gene_1127,chr1,4914568,4916169
Gene_1128,chr1,4916956,4917613
Gene_1129,chr1,4919775,4920586
Gene_1130,chr1,4921095,4922306
Gene_1131,chr1,4923400,4925516
Gene_1132,chr1,5021383,5021548
Gene_1133,chr1,5021712,5024030
Gene_1134,chr1,5024723,5025796
Gene_1135,chr1,5026743,5027279
Gene_1136,chr1,5028149,5030772
Gene_1137,chr1,5032585,5034594
Gene_1138,chr1,5041827,5044308
Gene_1139,chr1,5045988,5046394
Gene_1140,chr1,5046813,5047343
Gene_1141,chr1,5047848,5051227
Gene_1142,chr1,5052976,5055127
Gene_1143,chr1,5057136,5058258
Gene_1144,chr1,5058898,5060657
Gene_1145,chr1,5061922,5062186
Gene_1146,chr1,5062454,5065350
Gene_1147,chr1,5065771,5066337
Gene_1148,chr1,5067034,5069040
Gene_1149,chr1,5070147,5070890
Gene_1150,chr1,5071601,5072215
Gene_1151,chr1,5073458,5075775
Gene_1152,chr1,5076045,5077325
Gene_1153,chr1,5077625,5078458
Gene_1154,chr1,5079066,5081360
Gene_1155,chr1,5092737,5099344
Gene_1156,chr1,5100556,5105593
Gene_1157,chr1,5106243,5109073
Gene_1158,chr1,5109666,5111154
Gene_1159,chr1,5111705,5113627
Gene_1160,chr1,5114129,5114939
Gene_1161,chr1,5115520,5117548
Gene_1162,chr1,5118381,5119832
Gene_1163,chr1,5120731,5121818
Gene_1164,chr1,5124554,5126597
Gene_1165,chr1,5128116,5128685
Gene_1166,chr1,5130132,5132908
Gene_1167,chr1,5134103,5138856
Gene_1168,chr1,5140442,5140825
Gene_1169,chr1,5141663,5143231
Gene_1170,chr1,5143991,5146162
Gene_1171,chr1,5147767,5151084
Gene_1172,chr1,5154713,5155478
Gene_1173,chr1,5156650,5157167
Gene_1174,chr1,5157729,5159016
Gene_1175,chr1,5159878,5162422
Gene_1176,chr1,5164709,5166163
Gene_1177,chr1,5166731,5167391
Gene_1178,chr1,5168678,5170077
Gene_1179,chr1,5170544,5174444
Gene_1180,chr1,5175656,5177306
Gene_1181,chr1,5177515,5178414
Gene_1182,chr1,5179625,5180365
Gene_1183,chr1,5182486,5183100
Gene_1184,chr1,5183707,5184198
Gene_1185,chr1,5184255,5185771
Gene_1186,chr1,5186075,5187393
Gene_1187,chr1,5197594,5199759
Gene_1188,chr1,5201153,5203816
Gene_1189,chr1,5204006,5205090
Gene_1190,chr1,5205247,5207801
Gene_1191,chr1,5207925,5209264
Gene_1192,chr1,5210217,5211716
Gene_1193,chr1,5213493,5214431
Gene_1194,chr1,5214834,5216097
Gene_1195,chr1,5217326,5219403
Gene_1196,chr1,5220197,5221368
Gene_1197,chr1,5223253,5225402
Gene_1198,chr1,5227427,5229239
Gene_1199,chr1,5229996,5233354
Gene_1200,chr1,5233892,5235190
Gene_1201,chr1,5237722,5241591
Gene_1202,chr1,5241823,5244905
Gene_1203,chr1,5246785,5247897
Gene_1204,chr1,5248161,5252809
Gene_1205,chr1,5253715,5254192
Gene_1206,chr1,5254502,5257344
Gene_1207,chr1,5262316,5263242
Gene_1208,chr1,5263860,5264773
Gene_1209,chr1,5265078,5265408
Gene_1210,chr1,5335675,5335912
Gene_1211,chr1,5342296,5343761
Gene_1212,chr1,5345998,5348001
Gene_1213,chr1,5348654,5350328
Gene_1214,chr1,5353673,5355746
Gene_1215,chr1,5356840,5357857
Gene_1216,chr1,5358936,5361190
Gene_1217,chr1,5363294,5364574
Gene_1218,chr1,5365291,5367007
Gene_1219,chr1,5367826,5369058
Gene_1220,chr1,5369786,5371131
Gene_1221,chr1,5372696,5373226
Gene_1222,chr1,5373284,5375691
Gene_1223,chr1,5376035,5379663
Gene_1224,chr1,5380247,5381250
Gene_1225,chr1,5381802,5383639
Gene_1226,chr1,5384245,5385994
Gene_1227,chr1,5386277,5388148
Gene_1228,chr1,5389444,5390536
Gene_1229,chr1,5391274,5392128
Gene_1230,chr1,5393535,5395190
Gene_1231,chr1,5395693,5397724
Gene_1232,chr1,5399033,5401683
Gene_1233,chr1,5402234,5403246
Gene_1234,chr1,5405311,5407209
Gene_1235,chr1,5407787,5409417
Gene_1236,chr1,5410782,5412615
Gene_1237,chr1,5413691,5414551
Gene_1238,chr1,5415632,5419502
Gene_1239,chr1,5420037,5420783
Gene_1240,chr1,5421810,5422406
Gene_1241,chr1,5423490,5425774
Gene_1242,chr1,5426131,5429158
Gene_1243,chr1,5429687,5430033
Gene_1244,chr1,5431536,5434133
Gene_1245,chr1,5434375,5435703
Gene_1246,chr1,5436475,5437996
Gene_1247,chr1,5439151,5441568
Gene_1248,chr1,5442046,5444734
Gene_1249,chr1,5446197,5446970
Gene_1250,chr1,5447427,5448254
Gene_1251,chr1,5450427,5453217
Gene_1252,chr1,5459019,5459277
Gene_1253,chr1,5462869,5464210
Gene_1254,chr1,5466172,5467113
Gene_1255,chr1,5469818,5471149
Gene_1256,chr1,5471738,5473318
Gene_1257,chr1,5475340,5477118
Gene_1258,chr1,5478317,5479453
Gene_1259,chr1,5480204,5481061
Gene_1260,chr1,5481574,5483728
Gene_1261,chr1,5485488,5485838
Gene_1262,chr1,5487352,5490623
Gene_1263,chr1,5491168,5493087
Gene_1264,chr1,5493533,5494573
Gene_1265,chr1,5494885,5496357
Gene_1266,chr1,5497439,5498671
Gene_1267,chr1,5499838,5502445
Gene_1268,chr1,5503346,5505851
Gene_1269,chr1,5509765,5510311
Gene_1270,chr1,5512427,5515709
Gene_1271,chr1,5520028,5521699
Gene_1272,chr1,5522740,5524787
Gene_1273,chr1,5525279,5525877
Gene_1274,chr1,5526566,5527701
Gene_1275,chr1,5529436,5542653
Gene_1276,chr1,5550999,5552257
Gene_1277,chr1,5552642,5553627
Gene_1278,chr1,5554521,5555578
Gene_1279,chr1,5556118,5556783
Gene_1280,chr1,5557079,5558683
Gene_1281,chr1,5559264,5562134
Gene_1282,chr1,5562913,5564598
Gene_1283,chr1,5564919,5565902
Gene_1284,chr1,5566215,5566979
Gene_1285,chr1,5568234,5569723
Gene_1286,chr1,5570382,5571665
Gene_1287,chr1,5572349,5574840
Gene_1288,chr1,5576099,5578130
Gene_1289,chr1,5580939,5582764
Gene_1290,chr1,5586308,5587406
Gene_1291,chr1,5588887,5590397
Gene_1292,chr1,5593030,5596929
Gene_1293,chr1,5597447,5598356
Gene_1294,chr1,5599030,5599924
Gene_1295,chr1,5600971,5608414
Gene_1296,chr1,5609641,5611495
Gene_1297,chr1,5612281,5614335
Gene_1298,chr1,5614610,5614901
Gene_1299,chr1,5615676,5616948
Gene_1300,chr1,5617644,5619217
Gene_1301,chr1,5621970,5622821
Gene_1302,chr1,5624181,5624982
Gene_1303,chr1,5625279,5626037
Gene_1304,chr1,5626708,5627829
Gene_1305,chr1,5630163,5631201
Gene_1306,chr1,5631905,5637969
Gene_1307,chr1,5638681,5639662
Gene_1308,chr1,5640389,5642330
Gene_1309,chr1,5645767,5646562
Gene_1310,chr1,5647242,5648096
Gene_1311,chr1,5649205,5649792
Gene_1312,chr1,5650085,5650561
Gene_1313,chr1,5651161,5654468
Gene_1314,chr1,5654482,5655890
Gene_1315,chr1,5656692,5657345
Gene_1316,chr1,5658274,5658837
Gene_1317,chr1,5659351,5660460
Gene_1318,chr1,5661531,5663642
Gene_1319,chr1,5663920,5665543
Gene_1320,chr1,5667156,5667960
Gene_1321,chr1,5668766,5671921
Gene_1322,chr1,5672519,5674958
Gene_1323,chr1,5675511,5676308
Gene_1324,chr1,5676955,5679137
Gene_1325,chr1,5680056,5681610
Gene_1326,chr1,5683688,5684923
Gene_1327,chr1,5687458,5689407
Gene_1328,chr1,5689834,5690238
Gene_1329,chr1,5690587,5691667
Gene_1330,chr1,5691796,5692629
Gene_1331,chr1,5732638,5734440
Gene_1332,chr1,5736481,5740903
Gene_1333,chr1,5741123,5744004
Gene_1334,chr1,5744271,5746275
Gene_1335,chr1,5746906,5747672
Gene_1336,chr1,5750812,5752577
Gene_1337,chr1,5753527,5754819
Gene_1338,chr1,5755001,5756541
Gene_1339,chr1,5758929,5764334
Gene_1340,chr1,5764991,5766055
Gene_1341,chr1,5767609,5771618
Gene_1342,chr1,5774582,5777955
Gene_1343,chr1,5778767,5780670
Gene_1344,chr1,5782493,5784804
Gene_1345,chr1,5785605,5787239
Gene_1346,chr1,5787409,5788421
Gene_1347,chr1,5788808,5791766
Gene_1348,chr1,5792089,5793673
Gene_1349,chr1,5794492,5798141
Gene_1350,chr1,5798958,5800366
Gene_1351,chr1,5802072,5805399
Gene_1352,chr1,5808324,5810825
Gene_1353,chr1,5811633,5812542
Gene_1354,chr1,5812806,5813345
Gene_1355,chr1,5813794,5815121
Gene_1356,chr1,5815401,5817998
Gene_1357,chr1,5819181,5821478
Gene_1358,chr1,5822469,5827379
Gene_1359,chr1,5827481,5830166
Gene_1360,chr1,5831732,5834434
Gene_1361,chr1,5838109,5840087
Gene_1362,chr1,5841250,5844223
Gene_1363,chr1,5854465,5855292
Gene_1364,chr1,5856028,5858082
Gene_1365,chr1,5858812,5860989
Gene_1366,chr1,5874216,5876425
Gene_1367,chr1,5876712,5878755
Gene_1368,chr1,5883993,5887044
Gene_1369,chr1,5887496,5888386
Gene_1370,chr1,5889049,5891959
Gene_1371,chr1,5892583,5896162
Gene_1372,chr1,5897975,5899998
Gene_1373,chr1,5900543,5901028
Gene_1374,chr1,5901568,5903700
Gene_1375,chr1,5904849,5907157
Gene_1376,chr1,5907901,5909574
Gene_1377,chr1,5909882,5911018
Gene_1378,chr1,5920659,5923202
Gene_1379,chr1,5924433,5925382
Gene_1380,chr1,5925995,5926483
Gene_1381,chr1,5926950,5930156
Gene_1382,chr1,5931460,5933549
Gene_1383,chr1,5939521,5940626
Gene_1384,chr1,5944536,5945282
Gene_1385,chr1,5945659,5946930
Gene_1386,chr1,5947359,5949211
Gene_1387,chr1,5949346,5950305
Gene_1388,chr1,5950538,5951350
Gene_1389,chr1,5951700,5953426
Gene_1390,chr1,5953652,5955019
Gene_1391,chr1,5955517,5957611
Gene_1392,chr1,5958292,5962172
Gene_1393,chr1,5962662,5966426
Gene_1394,chr1,5966657,5968191
Gene_1395,chr1,5978567,5980954
Gene_1396,chr1,5981521,5983198
Gene_1397,chr1,5983638,5985113
Gene_1398,chr1,5986421,5988031
Gene_1399,chr1,5988884,5989579
Gene_1400,chr1,5999634,6002311
Gene_1401,chr1,6003345,6004052
Gene_1402,chr1,6005714,6008985
Gene_1403,chr1,6009643,6013140
Gene_1404,chr1,6013421,6013909
Gene_1405,chr1,6014291,6015447
Gene_1406,chr1,6016014,6017159
Gene_1407,chr1,6017716,6018937
Gene_1408,chr1,6019902,6022811
Gene_1409,chr1,6024399,6025077
Gene_1410,chr1,6025695,6027086
Gene_1411,chr1,6027574,6029403
Gene_1412,chr1,6030644,6033357
Gene_1413,chr1,6035036,6037654
Gene_1414,chr1,6038338,6039018
Gene_1415,chr1,6039357,6039686
Gene_1416,chr1,6040012,6042519
Gene_1417,chr1,6044791,6048291
Gene_1418,chr1,6049239,6050782
Gene_1419,chr1,6051627,6052109
Gene_1420,chr1,6055714,6057340
Gene_1421,chr1,6057717,6058670
Gene_1422,chr1,6059215,6060864
Gene_1423,chr1,6061109,6062201
Gene_1424,chr1,6062827,6064520
Gene_1425,chr1,6065443,6066782
Gene_1426,chr1,6068409,6069234
Gene_1427,chr1,6069481,6070232
Gene_1428,chr1,6070571,6071155
Gene_1429,chr1,6071642,6073560
Gene_1430,chr1,6074870,6075779
Gene_1431,chr1,6076746,6077519
Gene_1432,chr1,6077743,6079710
Gene_1433,chr1,6080003,6081047
Gene_1434,chr1,6081406,6083852
Gene_1435,chr1,6084238,6086337
Gene_1436,chr1,6086754,6089176
Gene_1437,chr1,6091623,6093714
Gene_1438,chr1,6101371,6104342
Gene_1439,chr1,6105179,6106111
Gene_1440,chr1,6106420,6107397
Gene_1441,chr1,6109136,6110058
Gene_1442,chr1,6145394,6146784
Gene_1443,chr1,6147305,6147788
Gene_1444,chr1,6149976,6150919
Gene_1445,chr1,6153707,6156766
Gene_1446,chr1,6159271,6160850
Gene_1447,chr1,6167641,6168891
Gene_1448,chr1,6172893,6173794
Gene_1449,chr1,6174243,6175973
Gene_1450,chr1,6176665,6178141
Gene_1451,chr1,6178845,6180713
Gene_1452,chr1,6185645,6187424
Gene_1453,chr1,6194664,6196143
Gene_1454,chr1,6196734,6199301
Gene_1455,chr1,6199550,6201100
Gene_1456,chr1,6201428,6203398
Gene_1457,chr1,6204613,6205032
Gene_1458,chr1,6205780,6207399
Gene_1459,chr1,6207777,6208784
Gene_1460,chr1,6210063,6211418
Gene_1461,chr1,6212197,6213773
Gene_1462,chr1,6214434,6218244
Gene_1463,chr1,6219290,6219968
Gene_1464,chr1,6220882,6221914
Gene_1465,chr1,6222814,6225902
Gene_1466,chr1,6293921,6295341
Gene_1467,chr1,6298546,6300656
Gene_1468,chr1,6303627,6306248
Gene_1469,chr1,6307234,6310641
Gene_1470,chr1,6311926,6313698
Gene_1471,chr1,6314188,6315137
Gene_1472,chr1,6315914,6317390
Gene_1473,chr1,6318616,6320630
Gene_1474,chr1,6321722,6322587
Gene_1475,chr1,6323092,6324424
Gene_1476,chr1,6324509,6326644
Gene_1477,chr1,6327664,6328731
Gene_1478,chr1,6335296,6340224
Gene_1479,chr1,6341264,6344548
Gene_1480,chr1,6344832,6347580
Gene_1481,chr1,6347828,6350971
Gene_1482,chr1,6351034,6351869
Gene_1483,chr1,6353215,6355023
Gene_1484,chr1,6356287,6357206
Gene_1485,chr1,6358103,6359731
Gene_1486,chr1,6364144,6368022
Gene_1487,chr1,6369451,6370659
Gene_1488,chr1,6373770,6376712
Gene_1489,chr1,6380117,6382204
Gene_1490,chr1,6383499,6385523
Gene_1491,chr1,6386524,6389349
Gene_1492,chr1,6389752,6390926
Gene_1493,chr1,6391338,6394039
Gene_1494,chr1,6394952,6396434
Gene_1495,chr1,6396631,6397194
Gene_1496,chr1,6398942,6399595
Gene_1497,chr1,6400915,6401582
Gene_1498,chr1,6402285,6408054
Gene_1499,chr1,6408903,6410658
Gene_1500,chr1,6411757,6412557
Gene_1501,chr1,6422790,6426407
